created_at,id,full_text,lang,user,User Location
Wed May 18 12:29:02 +0000 2022,1526902680039440386,"A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
https://t.co/rFMQ8v9PVd",en,news5wcyb,"Bristol, VA"
Wed May 18 12:28:43 +0000 2022,1526902601106616320,"@Route3Complete @cdc But my other daughter couldn't breast feed her daughter, so has to use formula. Goats milk has been a great alternative for her. 
The recommendations change with the wind, next it be OK to give solids to newborns",en,ewolsj,Gaia
Wed May 18 12:15:00 +0000 2022,1526899149697785856,"FORMULA SHORTAGE UPDATE: A change in recommendation released Tuesday from the American Academy of Pediatrics now says babies as young as 6 months can drink cow's milk as a temporary alternative to formula when it's not an option.

DETAILS: https://t.co/fGAr6OJjRu",en,newschannelnine,"Chattanooga, TN"
Wed May 18 12:12:41 +0000 2022,1526898568132542465,"American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when formula is not an option.
https://t.co/r1y3hEJKwj",en,midmichigannow,Mid-Michigan
Wed May 18 12:10:26 +0000 2022,1526898002870292484,"@realPattyRusso @KJV614 @Cernovich Babies need breast milk and in the event that cannot be done they need a healthy alternative not some industrial sludge. You are ASSUMING it's healthy because you've done zero critical thinking

How this is even controversial is incredible.",en,ConcealCapital,"New York, USA"
Wed May 18 12:02:00 +0000 2022,1526895879910617089,"A change in recommendation released from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.

https://t.co/XQd5m0EolW",en,KATUNews,"Portland, Oregon"
Wed May 18 11:48:04 +0000 2022,1526892374156316672,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/frY2E7iVXL,en,wsyx6,"Columbus, Ohio"
Wed May 18 11:41:19 +0000 2022,1526890673542152192,"FORMULA SHORTAGE UPDATE: A change in recommendation released Tuesday from the American Academy of Pediatrics now says babies as young as 6 months can drink cow's milk as a temporary alternative to formula when it's not an option.

DETAILS: https://t.co/hufDh2Cfbi",en,FOX_Chattanooga,"Chattanooga, TN"
Wed May 18 11:39:58 +0000 2022,1526890333178560513,@torojoven__ @RoyIsThaTruth It is but we also can’t forget that if a woman can’t make her own healthy milk then she must seek an alternative. They also have mothers that donate breast milk as well. Just wanted to throw that in there. It took several days for mine to come in and i opted for a donor.,en,bambidabestest,
Wed May 18 11:33:07 +0000 2022,1526888610888392704,AGE LOWERED: The American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula.   https://t.co/HQ3VK2iHqv,en,KTULNews,"Tulsa, OK"
Wed May 18 11:31:21 +0000 2022,1526888163712438272,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/ky6PkQ1rqs,en,CBS4Local,"El Paso, Texas"
Wed May 18 11:20:13 +0000 2022,1526885365537296384,@CostaCoffee hi is your new mango bubble frappe non dairy if an alternative milk is used?,en,JenniferBairdd,
Wed May 18 11:08:12 +0000 2022,1526882339858567168,Lab Grown Breast Milk? There Is A Better Alternative! https://t.co/Ru4AATHbwb,en,Annette65740700,
Wed May 18 10:46:48 +0000 2022,1526876952522530829,I’ve not been able to find alternative milk so this made me super happy.,en,Shiroth,"England, United Kingdom"
Wed May 18 10:17:45 +0000 2022,1526869644790968322,@Michael53418170 @BillGates where are you with your Monkeypox vaccine when we need you? A bit slow of the mark.  Busy with the breast milk alternative I suppose.,en,brenda_spiller,
Wed May 18 08:42:55 +0000 2022,1526845779062685697,"Personally, coconut milk is the best alternative plant based milk to drink with coffee.",en,AzaniaForest,
Wed May 18 08:26:59 +0000 2022,1526841766405718016,"@RepKinzinger @lchaase Use the recipe my mom gave us.   We thrived.   I’m convinced Formula was really an easier alternative for working Moms in the 70’s. Corporate driven, of course.   Goats milk is perhaps an option too.   But I don’t feel sorry YOU are in crisis. U Didn’t care till you were effected",en,vicki95683687,
Wed May 18 08:11:00 +0000 2022,1526837744911192064,"Need buttermilk to use in a recipe?

You can make your own buttermilk by adding lemon juice to milk (or soya milk for a vegan alternative)!

Download the new version of my free recipe software at:

https://t.co/wnKpumfs3R

#cooking #baking #smallbiz https://t.co/7lNmt8y2Uf",en,LibraryPlayer,Aberdeen
Wed May 18 07:52:23 +0000 2022,1526833060729061376,"Applications:
1. Cottonseed protein can be used for production of basic feed for cows, which are raised for organic milk and organic beef.
2. As an alternative to protein source, cottonseed protein is suitable for production of formula feed for aquatic livestock. https://t.co/vq34F3hDad",en,Chemsta_Group,"No.66,Tongji Road,Jining City"
Wed May 18 06:55:49 +0000 2022,1526818826075217920,@Gigalo_joe Idk I’m not old enough  2know 4a fact but I imagine it was more common. It was the only way 2feed ur child unless u boiled cows milk or something 🤷🏽‍♀️  but the more advanced formula became+inconveniences of breastfeeding it was a easy alternative so we moved away from breastfeeding,en,DivaBeauMonde,"Warrior, AL"
Wed May 18 06:33:51 +0000 2022,1526813297227739136,So Delicious Dairy-Free Unsweetened Coconut Milk Beverage is available in a 32 oz container. This organic alternative to dairy or soy milk i,en,tsurugibot_en,
Wed May 18 05:18:00 +0000 2022,1526794210178785280,Looking for milk alternatives that your family will love? Try Plant-Based Milk from @NotCo! Read my review to learn more @socialnature #trynatural #notmilk #plantbasedstartup #whynot https://t.co/09E0pZcqwQ,en,bloodrn1,
Wed May 18 05:13:34 +0000 2022,1526793093026136064,@aubreyhirsch Attention Twitter: I like penis and I don't give a shit about a clickbait article from a woman who is too wealthy to understand how tiddy milk is right now the only alternative to baby formula.,en,dumbacuga,
Wed May 18 04:55:49 +0000 2022,1526788626721320960,the barista urge to shake any liquid you take out of the fridge as if it were an alternative milk 😪,en,kweef420,I think Coolsville sucks
Wed May 18 04:47:58 +0000 2022,1526786650684002304,favourite alternative milk — ive only tried soy and almond and almond is infinitely better than soy and i drink it regularly . so almond https://t.co/Zs2DZtC71h,en,epikh7gh, he she .. 15
Wed May 18 04:28:06 +0000 2022,1526781652512518144,"@GreenleeGazette @anthonykdrives @JaneMontessori @RadioGuyChris U did nothing wrong. There are DIY alternatives that work fine temporarily. The World has a long history of babies getting “alternative“ breast milk. It’s a pain in the ass,but totally doable. And despite the histrionics of several posters they did not all get sick or die.",en,audreyameilia,
Wed May 18 04:17:24 +0000 2022,1526778958347395073,"Agreed.

If your baby is at least 3 mos. you can try can (condensed) milk with Karo syrup as an alternative to formula. Pass this along. It's an old Black midwives solution. 
#formulashortage #milk #babyformula #BabyFormulaShortage https://t.co/1I4nTseGAy",en,jrzladee,"Virginia, USA"
Wed May 18 03:42:38 +0000 2022,1526770210627325953,"@hottakeharry @TheKevinFielder I already had one alternative milk near death experience tonight, I think I will just go to bed.",en,DosMinutos,
Wed May 18 03:18:22 +0000 2022,1526764100637925376,@CEOmindset2028 i drink cows milk every day🤭but oat milk is the best alternative,en,UNKNOWNBXTS,🐸
Wed May 18 03:05:03 +0000 2022,1526760752069189633,"Amid a nationwide baby formula shortage that has parents scrambling to find alternative food sources for their little ones, breast milk banks across the country are seeing a surge in interest.
https://t.co/5zqxJOtNOh",en,News_8,"Rochester, NY"
Wed May 18 02:54:04 +0000 2022,1526757985199996928,"@_geoworldwide @lorenzosmith04 @fruitlo0pzZ @Kid_From_Quincy @7_godallah @bandup2wavii It's ridiculous man, but what's the alternative? If you need to travel for any reason, you're gonna need gas, which means at some point, you gotta suck it up and buy gas.",en,Shaolin_Milk,"New Orleans, La."
Wed May 18 02:45:02 +0000 2022,1526755713120227328,"What’s keeping y’all from giving ya baby almond milk? During this shortage, I’m sure there’s an alternative",en,Marquaviis,
Wed May 18 01:41:51 +0000 2022,1526739811532304386,@christine_p_33 I hope you have milk. Not an alternative but actual red cap😃with warm cookies. I might be drooling.,en,ericatotheleft,"glacier, washington"
Wed May 18 01:32:52 +0000 2022,1526737553130397696,@JVTN58 @jrodimon It's not adequate nutrition and can be unsafe. It makes cows milk slightly more digestible for infants but is not a good alternative.,en,Fields71Jamie,
Wed May 18 01:29:55 +0000 2022,1526736808343654400,Loved this Plant-Based Milk from @NotCo! ❤️Read my review to learn more @socialnature #trynatural #notmilk #plantbasedstartup #whynot https://t.co/gwwToYvpLM,en,altafbusal,
Wed May 18 01:27:57 +0000 2022,1526736314447585280,"@RebelRancher @IngriPauline Goat milk is an alternative. Read a book that reported on research before formula that donkey milk was a superior substitute. 
Now ready to be trolled and botted to death.",en,sedaliafarmer,
Wed May 18 00:20:01 +0000 2022,1526719220007915520,@loveeeleahhh Like why is every alternative milk better than the milk we've been drinking all of our lives,en,xanderpmusic,somewhere in ya girls thoughts
Tue May 17 23:31:34 +0000 2022,1526707026398744576,"@NYFarmer Dairy-alternative consumer told me he’s convinced cow’s milk has additives
Milk fortified w vit A &amp; D - clearly labelled, but mostly 
A ONE INGREDIENT FOOD 

Correct? 
(I said ‘Well I know someone who can confirm this’)",en,barking_kitty,Just rolling thru TX now
Tue May 17 23:25:01 +0000 2022,1526705377361920001,"10. Absolutely none. For starters, anyone who isn’t an infant shouldnt be breastfeeding in general. While not strictly harmful, it doesnt provide any nutritional value for an adult and is a far worse alternative to cows milk. From a societal standpoint as well, its very weird and",en,BokuNoY0w0,"SHEHERa, India"
Tue May 17 23:19:21 +0000 2022,1526703953290960896,"Breastfeeding is NOT free. It costs time, money, safety, and at times can cost the mental health and well-being of the mother.

Raw goats milk is NOT a safe alternative.

Parents deserve to have a safe way of feeding their child that promotes growth &amp; bonding.

/21",en,megaphonically,"Middleton, WI"
Tue May 17 23:11:43 +0000 2022,1526702030164840448,Profiting off human suffering Bill Gates is launching a company called biomilk which is launching a breast milk alternative during a formula shortage hes the largest investor in vaccines during a pandemic and he is the largest private owner of farm land during a food shortage.,en,courts_paul,"Wheeling, WV"
Tue May 17 22:50:05 +0000 2022,1526696587724046337,Yes and interestingly Bill Gates is a prophet he got involved with vaccines right before a pandemic he bought all that farmland right before a food shortage and now he’s involved in bio breast milk alternative right when there’s a formula shortage,en,Arkypatriot,Flyover State
Tue May 17 22:37:03 +0000 2022,1526693307115417600,@jrodimon Goats milk is suppose to be an alternative that’s easy on the stomach but a pediatrician ought to be addressing this now.,en,cjsgon2bed,Crotch of the US
Tue May 17 22:32:47 +0000 2022,1526692232241328131,"Not for nothing, but if you’re not smart enough to go to the store and buy some milk or milk alternative maybe you went to public school 🙄

Don’t @ me. https://t.co/Go8wxrp3Rb",en,JoulesMinds,Houston
Tue May 17 22:23:35 +0000 2022,1526689915689385984,@AwakenWithJP A Breast Milk Alternative product LOL,en,TheRealN1cole,"Cambridge, MA 02138"
Tue May 17 22:12:34 +0000 2022,1526687145947238400,"Is evaporated milk an alternative to formula, it was used until the 1950’s.",en,jrodimon,"Maine, USA"
Tue May 17 22:07:33 +0000 2022,1526685881058590720,@EcoloGee_ That is a classic combination!! Definitely approve of two-fruits with juice as a milk alternative,en,maxmallencooper,
Tue May 17 22:00:35 +0000 2022,1526684127260340225,@e_orendorff I have no idea. I imagine some are resorting to cows milk. Goat milk is a good alternative. I’m the 50’s they made it but it was canned milk &amp; Karo syrup. Gross,en,4ggGail,"Redding, CA"
Tue May 17 21:59:23 +0000 2022,1526683828781211648,"@goldhafsah Yeah regular milk tea would be a great alternative, we all make mistakes allow me 😂😂😭",en,WeTheNorth11,Gym
